7.7946 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
163.0664 	EXP 	polygon: autoDraw = False
163.3495 	EXP 	grating: autoDraw = False
163.6706 	EXP 	New trial (rep=63, index=0): None
163.6737 	DATA 	Keypress: down
163.6825 	EXP 	polygon: autoDraw = False
163.6825 	EXP 	grating: autoDraw = False
163.6825 	EXP 	grating: ori = 0.0
163.6825 	EXP 	polygon: autoDraw = True
164.6815 	EXP 	polygon: autoDraw = False
164.6815 	EXP 	grating: autoDraw = True
164.9812 	EXP 	grating: autoDraw = False
165.3195 	EXP 	New trial (rep=64, index=0): None
165.3232 	DATA 	Keypress: up
165.3309 	EXP 	polygon: autoDraw = False
165.3309 	EXP 	grating: autoDraw = False
165.3309 	EXP 	grating: ori = 0.0
165.3309 	EXP 	polygon: autoDraw = True
166.3301 	EXP 	grating: autoDraw = True
166.3467 	EXP 	polygon: autoDraw = False
166.6295 	EXP 	grating: autoDraw = False
167.0345 	EXP 	New trial (rep=65, index=0): None
167.0378 	DATA 	Keypress: up
167.0459 	EXP 	polygon: autoDraw = False
167.0459 	EXP 	grating: autoDraw = False
167.0459 	EXP 	grating: ori = 0.0
167.0459 	EXP 	polygon: autoDraw = True
168.0450 	EXP 	polygon: autoDraw = False
168.0450 	EXP 	grating: autoDraw = True
168.3448 	EXP 	grating: autoDraw = False
168.7837 	DATA 	Keypress: up
168.7996 	EXP 	New trial (rep=66, index=0): None
168.8111 	EXP 	polygon: autoDraw = False
168.8111 	EXP 	grating: autoDraw = False
168.8111 	EXP 	grating: ori = 0.0
168.8111 	EXP 	polygon: autoDraw = True
169.8101 	EXP 	grating: autoDraw = True
169.8269 	EXP 	polygon: autoDraw = False
170.1097 	EXP 	grating: autoDraw = False
170.4816 	EXP 	New trial (rep=67, index=0): None
170.4848 	DATA 	Keypress: up
170.4928 	EXP 	polygon: autoDraw = False
170.4928 	EXP 	grating: autoDraw = False
170.4928 	EXP 	grating: ori = -4.0
170.4928 	EXP 	polygon: autoDraw = True
171.4922 	EXP 	polygon: autoDraw = False
171.4922 	EXP 	grating: autoDraw = True
171.7917 	EXP 	grating: autoDraw = False
172.1966 	EXP 	New trial (rep=68, index=0): None
172.2001 	DATA 	Keypress: down
172.2079 	EXP 	polygon: autoDraw = False
172.2079 	EXP 	grating: autoDraw = False
172.2079 	EXP 	grating: ori = 0.0
172.2079 	EXP 	polygon: autoDraw = True
173.2069 	EXP 	grating: autoDraw = True
173.2237 	EXP 	polygon: autoDraw = False
173.5068 	EXP 	grating: autoDraw = False
174.0948 	EXP 	New trial (rep=69, index=0): None
174.0980 	DATA 	Keypress: up
174.1059 	EXP 	polygon: autoDraw = False
174.1059 	EXP 	grating: autoDraw = False
174.1059 	EXP 	grating: ori = -5.0
174.1059 	EXP 	polygon: autoDraw = True
175.1054 	EXP 	polygon: autoDraw = False
175.1054 	EXP 	grating: autoDraw = True
175.4047 	EXP 	grating: autoDraw = False
175.7103 	EXP 	New trial (rep=70, index=0): None
175.7136 	DATA 	Keypress: down
175.7211 	EXP 	polygon: autoDraw = False
175.7211 	EXP 	grating: autoDraw = False
175.7211 	EXP 	grating: ori = 4.0
175.7211 	EXP 	polygon: autoDraw = True
176.7204 	EXP 	polygon: autoDraw = False
176.7204 	EXP 	grating: autoDraw = True
177.0195 	EXP 	grating: autoDraw = False
177.3920 	EXP 	New trial (rep=71, index=0): None
177.3952 	DATA 	Keypress: down
177.4031 	EXP 	polygon: autoDraw = False
177.4031 	EXP 	grating: autoDraw = False
177.4031 	EXP 	grating: ori = 1.0
177.4031 	EXP 	polygon: autoDraw = True
178.4023 	EXP 	grating: autoDraw = True
178.4188 	EXP 	polygon: autoDraw = False
178.7016 	EXP 	grating: autoDraw = False
179.0573 	EXP 	New trial (rep=72, index=0): None
179.0613 	DATA 	Keypress: up
179.0690 	EXP 	polygon: autoDraw = False
179.0690 	EXP 	grating: autoDraw = False
179.0690 	EXP 	grating: ori = 1.0
179.0690 	EXP 	polygon: autoDraw = True
180.0672 	EXP 	grating: autoDraw = True
180.0840 	EXP 	polygon: autoDraw = False
180.3668 	EXP 	grating: autoDraw = False
180.7717 	EXP 	New trial (rep=73, index=0): None
180.7751 	DATA 	Keypress: up
180.7832 	EXP 	polygon: autoDraw = False
180.7832 	EXP 	grating: autoDraw = False
180.7832 	EXP 	grating: ori = 0.0
180.7832 	EXP 	polygon: autoDraw = True
181.7826 	EXP 	polygon: autoDraw = False
181.7826 	EXP 	grating: autoDraw = True
182.0820 	EXP 	grating: autoDraw = False
182.5034 	EXP 	New trial (rep=74, index=0): None
182.5070 	DATA 	Keypress: up
182.5146 	EXP 	polygon: autoDraw = False
182.5146 	EXP 	grating: autoDraw = False
182.5146 	EXP 	grating: ori = -2.0
182.5146 	EXP 	polygon: autoDraw = True
183.5142 	EXP 	polygon: autoDraw = False
183.5142 	EXP 	grating: autoDraw = True
183.8138 	EXP 	grating: autoDraw = False
184.3687 	EXP 	New trial (rep=75, index=0): None
184.3722 	DATA 	Keypress: down
184.3800 	EXP 	polygon: autoDraw = False
184.3800 	EXP 	grating: autoDraw = False
184.3800 	EXP 	grating: ori = 0.0
184.3800 	EXP 	polygon: autoDraw = True
185.3791 	EXP 	grating: autoDraw = True
185.3957 	EXP 	polygon: autoDraw = False
185.6786 	EXP 	grating: autoDraw = False
185.9165 	EXP 	New trial (rep=76, index=0): None
185.9195 	DATA 	Keypress: down
185.9283 	EXP 	polygon: autoDraw = False
185.9283 	EXP 	grating: autoDraw = False
185.9283 	EXP 	grating: ori = 0.0
185.9283 	EXP 	polygon: autoDraw = True
186.9275 	EXP 	polygon: autoDraw = False
186.9275 	EXP 	grating: autoDraw = True
187.2272 	EXP 	grating: autoDraw = False
187.6315 	EXP 	New trial (rep=77, index=0): None
187.6347 	DATA 	Keypress: up
187.6435 	EXP 	polygon: autoDraw = False
187.6435 	EXP 	grating: autoDraw = False
187.6435 	EXP 	grating: ori = -5.0
187.6435 	EXP 	polygon: autoDraw = True
188.6427 	EXP 	polygon: autoDraw = False
188.6427 	EXP 	grating: autoDraw = True
188.9423 	EXP 	grating: autoDraw = False
190.0298 	EXP 	New trial (rep=78, index=0): None
190.0334 	DATA 	Keypress: down
190.0413 	EXP 	polygon: autoDraw = False
190.0413 	EXP 	grating: autoDraw = False
190.0413 	EXP 	grating: ori = 0.0
190.0413 	EXP 	polygon: autoDraw = True
191.0405 	EXP 	polygon: autoDraw = False
191.0405 	EXP 	grating: autoDraw = True
191.3401 	EXP 	grating: autoDraw = False
191.7115 	EXP 	New trial (rep=79, index=0): None
191.7147 	DATA 	Keypress: down
191.7230 	EXP 	polygon: autoDraw = False
191.7230 	EXP 	grating: autoDraw = False
191.7230 	EXP 	grating: ori = 0.0
191.7230 	EXP 	polygon: autoDraw = True
192.7223 	EXP 	polygon: autoDraw = False
192.7223 	EXP 	grating: autoDraw = True
193.0217 	EXP 	grating: autoDraw = False
193.6089 	EXP 	New trial (rep=80, index=0): None
193.6115 	DATA 	Keypress: up
193.6213 	EXP 	polygon: autoDraw = False
193.6213 	EXP 	grating: autoDraw = False
193.6213 	EXP 	grating: ori = 4.0
193.6213 	EXP 	polygon: autoDraw = True
194.6205 	EXP 	grating: autoDraw = True
194.6372 	EXP 	polygon: autoDraw = False
194.9199 	EXP 	grating: autoDraw = False
195.3090 	EXP 	New trial (rep=81, index=0): None
195.3122 	DATA 	Keypress: down
195.3197 	EXP 	polygon: autoDraw = False
195.3197 	EXP 	grating: autoDraw = False
195.3197 	EXP 	grating: ori = 2.0
195.3197 	EXP 	polygon: autoDraw = True
196.3188 	EXP 	polygon: autoDraw = False
196.3188 	EXP 	grating: autoDraw = True
196.6184 	EXP 	grating: autoDraw = False
197.0711 	DATA 	Keypress: down
197.0904 	EXP 	New trial (rep=82, index=0): None
197.1014 	EXP 	polygon: autoDraw = False
197.1014 	EXP 	grating: autoDraw = False
197.1014 	EXP 	grating: ori = 0.0
197.1014 	EXP 	polygon: autoDraw = True
198.1005 	EXP 	grating: autoDraw = True
198.1173 	EXP 	polygon: autoDraw = False
198.4001 	EXP 	grating: autoDraw = False
199.1217 	EXP 	New trial (rep=83, index=0): None
199.1252 	DATA 	Keypress: down
199.1327 	EXP 	polygon: autoDraw = False
199.1327 	EXP 	grating: autoDraw = False
199.1327 	EXP 	grating: ori = 0.0
199.1327 	EXP 	polygon: autoDraw = True
200.1320 	EXP 	polygon: autoDraw = False
200.1320 	EXP 	grating: autoDraw = True
200.4316 	EXP 	grating: autoDraw = False
200.8182 	DATA 	Keypress: up
200.8365 	EXP 	New trial (rep=84, index=0): None
200.8481 	EXP 	polygon: autoDraw = False
200.8481 	EXP 	grating: autoDraw = False
200.8481 	EXP 	grating: ori = 0.0
200.8481 	EXP 	polygon: autoDraw = True
201.8469 	EXP 	grating: autoDraw = True
201.8638 	EXP 	polygon: autoDraw = False
202.1463 	EXP 	grating: autoDraw = False
202.7516 	EXP 	New trial (rep=85, index=0): None
202.7549 	DATA 	Keypress: up
202.7630 	EXP 	polygon: autoDraw = False
202.7630 	EXP 	grating: autoDraw = False
202.7630 	EXP 	grating: ori = 0.0
202.7630 	EXP 	polygon: autoDraw = True
203.7620 	EXP 	grating: autoDraw = True
203.7787 	EXP 	polygon: autoDraw = False
204.0616 	EXP 	grating: autoDraw = False
204.9656 	EXP 	New trial (rep=86, index=0): None
204.9685 	DATA 	Keypress: up
204.9776 	EXP 	polygon: autoDraw = False
204.9776 	EXP 	grating: autoDraw = False
204.9776 	EXP 	grating: ori = 3.0
204.9776 	EXP 	polygon: autoDraw = True
205.9766 	EXP 	grating: autoDraw = True
205.9934 	EXP 	polygon: autoDraw = False
206.2762 	EXP 	grating: autoDraw = False
206.3812 	EXP 	New trial (rep=87, index=0): None
206.3844 	DATA 	Keypress: down
206.3926 	EXP 	polygon: autoDraw = False
206.3926 	EXP 	grating: autoDraw = False
206.3926 	EXP 	grating: ori = -3.0
206.3926 	EXP 	polygon: autoDraw = True
207.3918 	EXP 	polygon: autoDraw = False
207.3918 	EXP 	grating: autoDraw = True
207.6916 	EXP 	grating: autoDraw = False
208.1472 	EXP 	New trial (rep=88, index=0): None
208.1503 	DATA 	Keypress: down
208.1577 	EXP 	polygon: autoDraw = False
208.1577 	EXP 	grating: autoDraw = False
208.1577 	EXP 	grating: ori = 0.0
208.1577 	EXP 	polygon: autoDraw = True
209.1570 	EXP 	polygon: autoDraw = False
209.1570 	EXP 	grating: autoDraw = True
209.4565 	EXP 	grating: autoDraw = False
209.7282 	EXP 	New trial (rep=89, index=0): None
209.7335 	DATA 	Keypress: down
209.7396 	EXP 	polygon: autoDraw = False
209.7396 	EXP 	grating: autoDraw = False
209.7396 	EXP 	grating: ori = 0.0
209.7396 	EXP 	polygon: autoDraw = True
210.7388 	EXP 	polygon: autoDraw = False
210.7388 	EXP 	grating: autoDraw = True
211.0386 	EXP 	grating: autoDraw = False
211.2946 	EXP 	New trial (rep=90, index=0): None
211.2980 	DATA 	Keypress: up
211.3048 	EXP 	polygon: autoDraw = False
211.3048 	EXP 	grating: autoDraw = False
211.3048 	EXP 	grating: ori = -4.0
211.3048 	EXP 	polygon: autoDraw = True
212.3040 	EXP 	polygon: autoDraw = False
212.3040 	EXP 	grating: autoDraw = True
212.6035 	EXP 	grating: autoDraw = False
213.1250 	EXP 	New trial (rep=91, index=0): None
213.1283 	DATA 	Keypress: down
213.1364 	EXP 	polygon: autoDraw = False
213.1364 	EXP 	grating: autoDraw = False
213.1364 	EXP 	grating: ori = -5.0
213.1364 	EXP 	polygon: autoDraw = True
214.1360 	EXP 	polygon: autoDraw = False
214.1360 	EXP 	grating: autoDraw = True
214.4354 	EXP 	grating: autoDraw = False
214.6735 	EXP 	New trial (rep=92, index=0): None
214.6765 	DATA 	Keypress: down
214.6852 	EXP 	polygon: autoDraw = False
214.6852 	EXP 	grating: autoDraw = False
214.6852 	EXP 	grating: ori = 0.0
214.6852 	EXP 	polygon: autoDraw = True
215.6842 	EXP 	grating: autoDraw = True
215.7008 	EXP 	polygon: autoDraw = False
215.9838 	EXP 	grating: autoDraw = False
216.4723 	EXP 	New trial (rep=93, index=0): None
216.4754 	DATA 	Keypress: up
216.4833 	EXP 	polygon: autoDraw = False
216.4833 	EXP 	grating: autoDraw = False
216.4833 	EXP 	grating: ori = 4.0
216.4833 	EXP 	polygon: autoDraw = True
217.4826 	EXP 	polygon: autoDraw = False
217.4826 	EXP 	grating: autoDraw = True
217.7821 	EXP 	grating: autoDraw = False
218.0043 	EXP 	New trial (rep=94, index=0): None
218.0076 	DATA 	Keypress: down
218.0155 	EXP 	polygon: autoDraw = False
218.0155 	EXP 	grating: autoDraw = False
218.0155 	EXP 	grating: ori = 2.0
218.0155 	EXP 	polygon: autoDraw = True
219.0145 	EXP 	grating: autoDraw = True
219.0313 	EXP 	polygon: autoDraw = False
219.3141 	EXP 	grating: autoDraw = False
219.8331 	DATA 	Keypress: down
219.8518 	EXP 	New trial (rep=95, index=0): None
219.8636 	EXP 	polygon: autoDraw = False
219.8636 	EXP 	grating: autoDraw = False
219.8636 	EXP 	grating: ori = 0.0
219.8636 	EXP 	polygon: autoDraw = True
220.8626 	EXP 	grating: autoDraw = True
220.8795 	EXP 	polygon: autoDraw = False
221.1623 	EXP 	grating: autoDraw = False
221.6164 	EXP 	New trial (rep=96, index=0): None
221.6195 	DATA 	Keypress: up
221.6288 	EXP 	polygon: autoDraw = False
221.6288 	EXP 	grating: autoDraw = False
221.6288 	EXP 	grating: ori = 0.0
221.6288 	EXP 	polygon: autoDraw = True
222.6279 	EXP 	grating: autoDraw = True
222.6446 	EXP 	polygon: autoDraw = False
222.9273 	EXP 	grating: autoDraw = False
223.3489 	EXP 	New trial (rep=97, index=0): None
223.3521 	DATA 	Keypress: up
223.3604 	EXP 	polygon: autoDraw = False
223.3604 	EXP 	grating: autoDraw = False
223.3604 	EXP 	grating: ori = -5.0
223.3604 	EXP 	polygon: autoDraw = True
224.3594 	EXP 	grating: autoDraw = True
224.3762 	EXP 	polygon: autoDraw = False
224.6591 	EXP 	grating: autoDraw = False
225.3470 	EXP 	New trial (rep=98, index=0): None
225.3502 	DATA 	Keypress: down
225.3586 	EXP 	polygon: autoDraw = False
225.3586 	EXP 	grating: autoDraw = False
225.3586 	EXP 	grating: ori = 0.0
225.3586 	EXP 	polygon: autoDraw = True
226.3576 	EXP 	grating: autoDraw = True
226.3743 	EXP 	polygon: autoDraw = False
226.6570 	EXP 	grating: autoDraw = False
227.2949 	EXP 	New trial (rep=99, index=0): None
227.2980 	DATA 	Keypress: up
227.3064 	EXP 	polygon: autoDraw = False
227.3064 	EXP 	grating: autoDraw = False
227.3064 	EXP 	grating: ori = -4.0
227.3064 	EXP 	polygon: autoDraw = True
228.3059 	EXP 	polygon: autoDraw = False
228.3059 	EXP 	grating: autoDraw = True
228.6052 	EXP 	grating: autoDraw = False
229.2273 	DATA 	Keypress: down
229.2380 	EXP 	polygon: autoDraw = False
229.2380 	EXP 	grating: autoDraw = False
229.7002 	EXP 	window1: mouseVisible = True
