4.0367 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
75.6655 	DATA 	Keypress: space
75.6943 	EXP 	fixation: autoDraw = False
75.6943 	EXP 	polygon: autoDraw = False
76.0935 	EXP 	text: autoDraw = True
76.0935 	EXP 	textbox: autoDraw = True
79.0017 	DATA 	Keypress: num_2
79.8653 	DATA 	Keypress: num_0
80.0243 	DATA 	Keypress: num_0
80.7405 	DATA 	Mouse: Left button down, pos=(966,202)
80.7433 	EXP 	New trial (rep=0, index=4): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
80.7562 	EXP 	text: autoDraw = False
80.7562 	EXP 	textbox: autoDraw = False
80.7562 	EXP 	fixation: autoDraw = True
80.9437 	DATA 	Mouse:  Left button up, pos=(966,202)
81.7551 	EXP 	polygon: autoDraw = True
81.7717 	EXP 	fixation: autoDraw = False
82.2751 	DATA 	Keypress: space
82.2880 	EXP 	fixation: autoDraw = False
82.2880 	EXP 	polygon: autoDraw = False
83.2885 	EXP 	text: autoDraw = True
83.2885 	EXP 	textbox: autoDraw = True
85.4108 	DATA 	Keypress: num_3
86.5845 	DATA 	Keypress: backspace
86.9173 	DATA 	Keypress: num_4
87.3247 	DATA 	Keypress: num_0
88.2829 	DATA 	Keypress: num_0
88.9325 	DATA 	Mouse: Left button down, pos=(966,202)
88.9346 	EXP 	New trial (rep=0, index=5): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
88.9484 	EXP 	text: autoDraw = False
88.9484 	EXP 	textbox: autoDraw = False
88.9484 	EXP 	fixation: autoDraw = True
89.0527 	DATA 	Mouse:  Left button up, pos=(966,202)
89.9476 	EXP 	polygon: autoDraw = True
89.9641 	EXP 	fixation: autoDraw = False
91.1171 	DATA 	Keypress: space
91.1296 	EXP 	fixation: autoDraw = False
91.1296 	EXP 	polygon: autoDraw = False
91.5317 	EXP 	text: autoDraw = True
91.5317 	EXP 	textbox: autoDraw = True
96.3423 	DATA 	Keypress: num_1
96.4585 	DATA 	Keypress: num_5
96.6086 	DATA 	Keypress: num_0
97.5341 	DATA 	Mouse: Left button down, pos=(966,202)
